y true,y pred
1.2,1.8432810413460743
2.29,3.664511814438189
0.74,1.2684615434672804
1.46,2.577895861311243
2.6,2.065131069397192
4.17,4.284783854924336
5.98,4.800398596994359
3.306,4.67640329433315
3.3,3.508876780041039
2.6,2.352264951765197
0.6,2.97214507025023
0.163,1.919665323927469
0.17,-0.4291246672554383
0.77,-1.2697169691748087
2.05,2.0540748250840326
1.3,-0.3608165713782192
2.6,2.893971919596767
1.0,1.6866175372614687
6.17,4.387957004591291
1.8,3.571500806639146
1.32,1.635932818127714
13.105,7.6313248456111635
0.26,3.7218591003499326
1.7,0.8811882310081063
1.12,0.4449697760106499
0.29,0.7604582032378748
0.3,1.1850357315667637
1.85,2.572918565650688
0.41,0.33508178278079104
0.8,-0.18368076274333855
0.6,1.1794810890689118
0.7,1.4536633242104422
1.2,1.3506117105012287
1.45,1.168300535874594
0.59,-0.22172802618080567
1.055,0.45602374229614817
1.1,3.052973542673655
1.0,0.7151826163513282
0.04,2.7429272677722345
2.67,1.98394519646128
1.36,1.3880177990709988
0.3,1.3030367951260535
0.15,2.4183841608973675
2.67,1.9042099346025543
2.25,1.5406945554380087
0.93,1.3144234299935
2.215,2.0421244345783003
