y true,average predicted values,error bar values
3.4850000000000003,3.0474620520631754,0.27203603440702834
3.9,4.01832721892166,0.22754682752590966
0.85,0.8021496845060576,0.10169927711192255
0.95,1.0156842428946584,0.08851641179833943
0.13,0.7139720772927716,0.07892156981351618
0.064,0.4827872487020148,0.14141394911296487
0.4,0.8411663670653751,0.4468401176727692
5.74,4.481297737051954,0.3727070119040636
1.919,1.8018093682498755,0.3212820357621415
9.7,4.694457738589905,0.2927136331719565
4.1,3.415953187441646,0.2630298634491352
3.1,2.775564458242601,0.3075442182838612
2.5,2.3603671958761603,0.34632841578219553
1.215,1.7673649581641702,0.08194734879078386
4.0,3.6948671965618787,0.18055497394244707
2.43,2.469801187168572,0.059447691116003724
2.48,2.7220261538043333,0.06153159186382413
1.77,1.9219008532070194,0.0985231966346171
0.93,3.801518956131959,0.296471385147092
8.0,4.783577321005712,0.2951646737376685
2.0,2.805850914966621,0.2983188089762192
7.0,4.845382798671603,0.28374841564192727
9.06,8.981787562099898,0.2743558158880004
5.13,4.80613725099671,0.25694568316015726
3.6,3.226057579017057,0.1735399657569299
3.4,2.9421031312703665,0.2820460633823315
10.48,5.477063253167783,0.34630470131826807
3.61,3.7170116355588005,0.45801914954786954
2.89,3.2644696466309617,0.7293553864498884
0.67,2.732450382324356,0.7205286205771754
0.015,-1.4569590273001252,0.18020221497661557
2.66,4.289378400128982,0.42942811787462043
1.2,1.3595999623912247,0.15349539943880217
0.21,0.8449023286771392,0.1282601197391717
0.145,0.3413257231942185,0.08714146573429644
6.244999999999999,4.285126329345422,0.26879177267986876
4.5,4.161243753797317,0.29416807855192506
7.7,5.610085012806361,0.25508142532955735
4.87,3.983030379789251,0.2932994316967208
1.9,4.178441574840941,0.2569203056591638
0.9,3.158882353510814,0.29762576651977785
1.0,1.0190423595445373,0.11475534871066417
4.47,4.519570238711917,0.2838532687210035
6.0,7.798110652735747,0.3440039411114338
0.6,0.4280176241519558,0.22946665469204958
1.75,3.0759660410410485,0.13625678214794587
1.785,1.3167209280321175,0.06862081724711645
1.0,1.4451246259746362,0.05585152967866892
2.4175,2.122239493212523,0.16096878569422
0.45,0.4568355602253149,0.16259043623491995
1.714,0.3986775488933243,0.2354163163955664
1.517,1.1835622873839946,0.16857490414556012
0.13,0.9573415795623754,0.17811493458112057
0.2,-0.20365102479781474,0.3064972613332545
0.52,1.0772333625074597,0.1777238077442605
1.25,0.4949809518552266,0.19411093914630345
4.85,7.848412518223731,0.38971769509950444
2.68,2.707034826816632,0.24209868802639195
1.75,0.4600936030200501,0.2257959116366709
1.4,-0.022116086819990687,0.1420144009149006
0.15,0.5130446061296547,0.2101865445121076
0.25,0.651528585007903,0.11911001201041706
0.47,2.26567169522403,0.08144870660117046
0.2,0.8317672499508348,0.1732378519116896
0.2,-0.9754225122702386,0.15895941937539895
0.35,0.5555273199000401,0.20948472705063162
1.68,2.374164394841943,0.11464697727128623
0.025,0.5954776472173888,0.17012077000081421
0.015,0.42349532682804497,0.20471562250236333
0.02,-0.27823659220741087,0.18866535723386044
0.55,0.200231577094203,0.19479665673238158
7.18,5.12492748893007,0.2788048081612465
8.1,6.740462484858398,0.2608597902635324
0.6,2.9398448218181383,0.43778805484921723
0.55,2.258676500491179,0.42304816169151893
1.6,2.7735310793920975,0.6073274763541111
3.07,2.247028788842242,0.1508810640261711
4.17,4.10644059322844,0.14274026855259897
1.4,1.0876022093323152,0.07222508976110896
1.21,1.1165071290463304,0.1592949375151743
1.23,0.7706712144655604,0.14023605364265496
1.08,0.5773406043396622,0.11403331284194339
1.0,0.16686155685733928,0.05671523546716838
3.08,2.9473665752039375,0.13369952598407062
2.91,1.6894975424037078,0.1395280055405208
3.5,3.2548623407352473,0.31760930778578506
2.4,2.528825395020639,0.05913328545822835
3.26,3.0858051866314478,0.10267670585718044
1.66,1.254746292462838,0.1111700394702006
0.9,0.7712858509533232,0.11008434223094844
1.25,2.5245170482389243,0.13243572141991103
1.122,2.5238188556439884,0.1305158859348541
1.645,1.5257255841082724,0.16022623203993103
1.959,0.6605335030652553,0.09055829268886252
1.7,3.107936975513359,0.1187867402572524
0.6,0.3035791260323455,0.22900211188065842
1.2,0.4565496906644861,0.21309648448504728
0.2,0.23220314371228834,0.21971636155992602
5.15,2.48878695059067,0.18828529873357314
0.4,0.4807985968663668,0.2059236919472004
1.2,1.661802613707269,0.216977938409765
0.1,0.01924934903722227,0.21171501547275262
0.9,0.688542313290749,0.19901243354730436
0.46,0.544104108281834,0.15310722923701744
2.34,2.601476103376923,0.1482198161190744
0.6,0.34263904345659035,0.18238054392852637
1.42,1.3370056267558303,0.09161375125664527
0.1,-0.06917303666568853,0.2380358457116391
3.24,3.443198078253229,0.132198593170601
2.5,1.6084294976490194,0.08860098679091888
0.725,0.8128693722589507,0.14381328736010227
2.05,1.9492606614956318,0.07703436535410801
1.42,1.5889074993997525,0.10118134626327001
4.54,3.8884179491864974,0.1205001997890856
3.59,2.6670592799663755,0.08473814096788791
0.63,-0.3930614435975123,0.19097941664595136
3.6,3.253011910940648,0.45737712880327513
1.54,1.6084604654510306,0.13253683953588416
1.36,2.4177323010050027,0.18305712292292406
0.335,1.0368752985479266,0.13013330326732978
1.05,1.0710960917025156,0.12354267680298742
1.225,1.113216096781093,0.11732427784232909
1.5,3.219105016423858,0.2931688963269854
5.56,3.9672725040074575,0.2174192643219436
1.58,2.1730408739091325,0.05679158620116437
3.54,2.581063322593424,0.059025688305655515
1.315,1.693943489699459,0.09781408982179468
2.4325,1.9195415051948144,0.08620826646209183
0.8,-0.25311188329026246,0.23382497950185174
0.84,1.2988392964663045,0.08796944789121987
0.3,1.400443527769778,0.10155939603866486
5.55,3.1397300431509683,0.22050320559187206
2.43,1.6830825658310837,0.13665492113878472
2.8,2.098876864723037,0.09768524415645403
1.665,1.081814491294984,0.09400523149517576
2.13,2.5704764646048766,0.24015291667435065
2.48,2.356596639193134,0.15900320801996617
1.269,1.218060444300567,0.14895334112763975
0.24,0.7769120393008782,0.15545977406510428
0.175,0.38152811506738943,0.18085901545689248
1.79,2.3575988566237065,0.1375555757667579
2.84,3.0271918470294357,0.13078852977413213
1.3,4.198739169901775,0.2886188763206232
0.356,0.6481701467930157,0.07475757993365642
1.351,0.8981906099843447,0.07622028167201951
1.86,1.7526870942848456,0.10779252939060907
0.17,0.11664388922919094,0.09203685142265365
1.24,1.2597253001359023,0.10096596132341219
3.1845,3.337464887009094,0.11084455734101394
1.565,2.058673360048713,0.06675433471507906
0.739,0.9016148787960252,0.1168796702547604
1.2,1.490969157764924,0.09286712899317111
0.98,1.0254199498664578,0.055957198346443186
0.9,1.904748810052689,0.07671621824626677
0.9,2.2227416046034496,0.26490281305545776
7.6,5.4294794166121285,0.20096286724772158
8.5,7.062571607234625,0.3003801515654778
10.6,7.9997632587837035,0.3695017588022751
2.1,3.9906527231355744,0.33929889314746126
1.9,3.3796365614863104,0.239586020819883
1.4,3.2084575021107558,0.2718239535754207
0.08,3.1072388100574697,0.26733826382510356
6.6,8.23977646133906,0.41982215399240574
0.8,-0.4781787183465184,0.2184038213443718
1.05,2.702585941710899,0.14702643715011865
0.1,0.4953437867226779,0.22302270400096533
0.43,0.46095070595441545,0.2592304800581131
7.95,5.56262608738763,0.5921146964183672
9.33,7.166755187123667,0.5020475001991546
6.0,4.525639061577363,0.509844217589389
1.0,3.1458159967501973,0.5356187678504944
3.94,2.704191844217549,0.09575677540116448
11.8,8.816322231957022,0.24196985264791773
4.7,2.5242204523919707,0.21085349872441683
1.086,2.568440625660167,0.24489805099056958
0.0409999999999999,1.276066788070163,0.22111175374003866
0.1575,1.6192591838905814,0.2798283102376918
0.1,1.2893416980836743,0.19295582835568442
0.82,1.9288638467527588,0.19421841690971317
4.04,3.113585294796236,0.3182890053078029
3.7,2.9332976049967243,0.25331435862953133
6.2,2.0946290249379946,0.18526225169138047
1.8,1.5210225850409391,0.28989257764320664
0.2,1.7326489206951232,0.22352160284966027
1.25,1.0987040589295036,0.3021105407494399
0.48,1.2756834313660117,0.14706985477740203
0.6,1.1424213580205167,0.21313211796382175
3.3083333333333336,3.185373068724103,0.15619102332210313
0.83,-0.02898020593645334,0.17123713304047242
7.5,5.308681088108136,0.3649863562985967
8.97,6.890102865992003,0.3220932551859819
10.5,7.986672892508219,0.2760199955218024
5.89,4.2849260800536095,0.2699902656721086
2.4,3.8077810528960856,0.3139137450212727
2.3,3.1898128108135797,0.2233840774052827
1.1,3.0400225055024883,0.345949712093216
0.25,2.3782076321107803,0.2287285851701161
1.4,0.5522626325644132,0.24491787487762945
3.48,2.845017687882158,0.20768402906972727
0.12,0.5608785378834841,0.2667445804165179
1.04,-0.06928396679064107,0.11585758766215233
4.9,3.3748139732976563,0.45025245320484786
0.3,0.6321394418781863,0.0990744394238595
0.97,2.7048774677950758,0.12798738393278838
3.0,1.4545404715422794,0.15076295903989062
0.38,0.54228924026355,0.0946833917248361
0.05,-0.005094021643543469,0.2687711731858406
3.7,1.679538099595413,0.17922135239265283
0.5,0.29075357830815796,0.24548814816440326
0.12,0.6139157878545818,0.16972142303577453
0.5,1.4576620194418826,0.2506267274393309
0.23,-0.2990433025394124,0.18133516676178651
0.9,0.95782285099079,0.14063769327598546
1.2,1.2674075456888674,0.14010763889404015
2.0,2.4421833974403078,0.09480079405633116
0.2,0.1814470771751749,0.17699636329413404
0.23,1.3919368999558621,0.10232881425800484
3.2,3.2348757704017133,0.4349795892649847
2.32,1.9548312013558586,0.21728608168306615
2.512,1.2872164359923874,0.1829843222241768
0.27,-0.19840111975226388,0.16917716955114914
0.31,-0.593505312985419,0.2016809867111568
1.67,2.1014976293860568,0.17244180187429925
2.12,1.887604768367118,0.14267210124867616
1.5,1.6417146685657436,0.09164858420377284
0.75,1.5087993577416812,0.1027397770721114
0.2,0.15548386688320373,0.15568743954529363
1.0,0.03246188339393463,0.11685349700320528
4.9,3.347763716017678,0.5128128513225579
5.9,8.222934827069848,0.3948364644063491
0.66,3.252030005018678,0.14068263079682813
0.66,-0.4662623475970161,0.14181897246446273
0.84,2.801427104191405,0.11019452707980412
1.8,0.9974912563759238,0.14363665503337608
1.3,0.5439173798286858,0.11074150749063573
0.55,-0.5914044176235853,0.1802281741206757
0.2,2.213427100041126,0.19052747874883316
0.11,-1.3033418104732606,0.14990399534387322
0.1,0.19489068311430283,0.15064728418886683
7.2,6.0459911074668735,0.38180665160448846
8.29,7.561948975115819,0.6657628726066325
10.4,8.668231074582138,0.36260024791502093
4.5,4.370506649828114,0.5306246316280475
1.0,3.7839914533680137,0.5567769645063225
1.1,1.392166477939512,0.20906087468611093
0.12,0.5440834970822107,0.2402707575310615
0.8,1.4970794163083743,0.10287187915006551
0.8,0.427615861446025,0.161031181769551
0.3,-0.28599983367595555,0.19129005965827456
1.0,1.243955907765761,0.1156948168361041
3.82,3.3477671361722807,0.09635939976779032
0.1,0.08013120982628781,0.21860568099765684
0.009,0.5057997561093315,0.1471271216954729
2.22,3.245827950080816,0.20499949154894173
1.9,0.9943493514088446,0.22325129737323096
3.31,3.2734952135425726,0.22163977540701374
1.7,2.0180769472055986,0.08437955115479093
2.6,2.752697820609833,0.18013523125680006
6.0,3.3410834887790655,0.13558000156641292
2.0,1.9722132624640292,0.21427247787463438
1.7266666666666666,2.3915685978714283,0.12109303986281014
0.64,2.0315061283980214,0.09093789615065453
1.87,2.223299120502247,0.1131974333368928
1.9,2.8710875660586757,0.07680755161210275
1.12,1.8002589280116752,0.3495989739148248
2.53,2.6343161954539127,0.5925857647805839
11.0,4.340557384284191,0.2155453502312849
1.89,1.7516340065953928,0.1593557698641214
1.72,2.2429068519955786,0.1881117583884085
0.59,0.1695429762133768,0.29337390818819115
2.015,1.705591633038554,0.1833830857715021
1.98,1.6946468859022579,0.19509740778630102
5.0,3.85505702612854,0.31288713051889244
1.03,0.056762593007837335,0.13896423377059852
1.09,0.23607177001409063,0.14992362148286614
0.22,1.0953153628518106,0.17575431635601452
0.62,0.26251924439010454,0.19111828255474506
1.17,2.7837251339061675,0.11425613336027018
0.075,-1.423666185633807,0.2188103745143323
3.4,3.7009522902901537,0.3615127332645242
3.9,5.706986922497935,0.4836292442780265
2.4,2.3419417412756696,0.30439128428387213
3.5,3.1554947525505677,0.19482368731627953
1.08,0.8375284772840744,0.19124188840116446
0.18,0.0035735861713986176,0.24207317588071336
5.77,5.297178309373392,0.1007608220595687
4.76,4.210522778432021,0.19675770296048883
4.42,3.844705512009279,0.10332021437321166
3.73,3.3707664873685466,0.17445567057557002
4.6,3.1516502561290043,0.20272523916555296
2.3,1.4783581454018606,0.17899805280293254
0.5,2.8653916083177156,0.2179191240870462
0.95,2.4080229896791376,0.2380047240913723
0.4,2.587008829408139,0.13420965771683555
0.332,1.6338431886224896,0.1795453417996233
3.0,4.152933770856665,0.1914208296938097
4.625,3.5485962756595217,0.32569284325704884
0.3,1.6028683967588162,0.25141427725215665
3.15,3.345199861881767,0.221124419958459
1.24,1.9629688218428198,0.13472032199466588
0.69,1.3475459153281224,0.13192941628685959
0.3,1.6130670837555625,0.11979020611712214
3.05,2.6206955044112057,0.31316147175729175
3.56,4.308677103014896,0.3321289066753357
3.58,3.792220009854157,0.17327268977337687
0.73,0.7341902666956828,0.19757784913842677
1.825,2.843043866047478,0.14513328332267839
1.18,0.35313095565885505,0.08092378491177549
2.18,2.6105777448819683,0.14530510908174601
1.5,1.3248759495855502,0.14491027770856532
0.65,2.7107632806734223,0.13579369486222959
0.1,2.226170901452448,0.19005911049382607
0.66,2.7566302575953907,0.19214077401285076
2.34,3.12697359579472,0.1422257393323311
0.8,2.4721744515249986,0.1410629131619166
1.1,0.9589085665354775,0.15684258041207347
1.35,0.39698305754213864,0.19757376793541712
0.05,-0.14046511715609827,0.14372657254418167
1.9,2.5965278222600623,0.27960405682041733
5.6,3.2875764267982155,0.36899678470379577
1.02,0.6282654919081491,0.150431796075791
1.0,0.10531791386050594,0.12756016543024692
2.99,3.2933527482367473,0.2135901744959181
0.33,1.658039134569101,0.12226926264858945
0.9,1.1875702934777486,0.1629137516560619
4.53,3.3943494820777707,0.17054165751137018
1.9275,1.4983656676357153,0.09963854905206057
3.87,2.39129974564062,0.11476033485929833
1.15,1.4088852983240814,0.20394462435238658
0.22,0.8645339994497463,0.09488604693196982
1.2,0.734445023661991,0.24258724675647422
4.99,3.3953760332635228,0.21247951511321894
2.0,1.3801726411307436,0.10912596483649445
1.25,1.6488826017815434,0.09842206346001864
0.18,0.19186171550272285,0.21937900025517573
0.6,1.5368593727321875,0.47036711467891773
4.19,4.649093242646421,0.2647123594162648
2.5,2.1834847449137116,0.311849786793045
0.82,3.616110866403221,0.45358703506653375
2.45,2.3981743415439287,0.36482563522610645
1.2,1.1224960423772647,0.11474093029269708
2.6,4.872500292226185,0.2583357977234431
0.48,1.4316417555927057,0.10625640138119671
2.4,2.2409217961030867,0.05719657167910658
3.88,3.8326405683680718,0.23905396245085492
1.9625,2.8416341341209916,0.33182783616880857
2.755,2.621775472120754,0.11060221820483655
3.7,5.621912831148105,0.16787595973835648
2.26,4.1391867092645045,0.40484861960950913
10.0,9.523752152777032,0.3093883139150851
6.0,4.522115755416441,0.2786426277463213
4.07,3.6423501769712763,0.335723832694651
0.46,2.6170250794103342,0.3069741395020601
5.7,6.543513643067823,0.35997831218753273
3.5615,3.1247384968514096,0.3162732720890428
0.7,1.3108961573824052,0.30119335916962975
1.12,0.9319921827190496,0.2589026893260936
0.045,0.6073050862232628,0.2671226718155834
0.23,2.870146953218549,0.08734674156785233
0.9,1.1058673682372318,0.20338196545361872
10.0,7.747212967858328,0.3760632831556835
6.37,4.137854460029724,0.37272731581609225
3.5,3.161493908289827,0.4513131123849689
2.987,3.0706508633415415,0.14093938950074222
2.023,1.7600201436725968,0.07798442458982627
1.07,1.4812316320438061,0.06500449644805811
0.9,0.6200977766543525,0.14585113517626377
0.9,0.853991942540018,0.09606169390289078
1.78,1.0803044993916584,0.2076586142066962
2.5,2.4426357293749694,0.13521298242862773
1.225,1.5996003322049066,0.09810436389538706
3.59,3.87207135129348,0.27804943630189827
3.5,4.286755576518438,0.2128288216411308
2.4,2.7526894323469704,0.08379044548269385
1.97,1.0593701472636594,0.16127858226466918
0.7,2.8583776604047033,0.6777650646310246
7.77,4.420901776166519,0.19230347581940724
5.6,2.9230007273548044,0.15197131424382748
1.435,2.867166281092541,0.19147594632480316
2.55,2.477097675807893,0.1827549131717175
1.4,2.622778773609136,0.1783655743917769
0.58,2.3875490632656216,0.3576387128559731
10.05,7.871422230556217,0.42162223459431736
1.0699999999999998,1.1033891106839535,0.1416628718537647
2.0,3.551019379135053,0.35579301422632065
6.15,8.326819045453078,0.4954904734411045
0.965,1.6011482815821945,0.11435834073091894
3.82,5.171189811523716,0.29298858905588493
3.02,4.123301203830993,0.20009659112305783
0.65,0.3658440314608345,0.07001077611548041
0.5,0.6399197493500564,0.12396462340236206
0.4,0.9172715554365469,0.07836244376705949
1.8,0.4299430825085382,0.0497214007273361
1.154,0.7236306515154451,0.106302652009113
0.8,-0.3270859521837398,0.20047900998069765
0.75,0.8970903027557996,0.1554232037715309
5.83,5.026688667959804,0.33139372520497196
2.3,3.442521708998706,0.18258542180758777
0.99,0.8178077478762025,0.15290478453754933
1.5,2.1414840198626104,0.10447675795513867
1.0,0.6865100126135766,0.10129739495082718
1.8,1.8586428581113865,0.15700336725990602
0.25,0.7325195806799991,0.16549442360261016
0.3,1.053379937473404,0.1425785899615929
4.9,3.3032731283401624,0.5516737109755439
0.46,0.7233365807672633,0.16419284914519264
3.0,1.6482163298264405,0.1335402354745572
2.3,1.0975590849082815,0.09245522325616282
2.38,3.1258306485983223,0.37395186244993717
2.475,1.7077247602586956,0.15502205860679072
1.5,1.1097525777250352,0.17035722324281866
0.1,1.2441647653156798,0.28581825412272305
0.9,2.268864303426569,0.09818354345534511
0.5,-0.10468872552382448,0.2036603750931032
0.7,0.6082542950860969,0.11718991512693697
2.8,3.1479769252798957,0.1680156781039843
3.35,3.3097260189478197,0.11940531213185128
0.745,0.6769102832528435,0.18200104545216977
2.17,2.316232414415135,0.06190299979613722
0.2,0.7842783497982013,0.21032632447217425
