y true,y pred
4.19,3.7337599837421096
0.064,0.7640154599329096
2.5,1.935970515748814
0.82,2.4763200675652923
0.4,1.5069557325856744
5.74,3.3753818643869953
2.45,2.5423058128439004
1.919,1.8075879374879644
9.7,3.619876830367669
4.1,2.5848052370873225
3.1,1.9481970406125941
1.215,1.4776516511781819
4.0,3.1701095004888376
2.43,2.135037907208491
1.77,1.498429710733763
0.48,1.2824207929957565
2.4,2.0081584815737887
0.93,2.4544604570332322
8.0,3.353522253854935
2.0,2.5204462023118404
9.06,5.580005889587277
5.13,3.4666358203099263
3.88,2.604076159242971
3.4,1.8935618973990254
10.48,3.509446715334294
2.89,1.9363727924233933
0.67,2.037529578023856
2.66,3.5741266424067835
1.9625,3.2418926967869828
2.755,2.8268976739583263
0.21,1.1552178842032514
0.145,0.939208966465245
6.244999999999999,2.5503651541672028
2.26,3.8305634308531564
4.5,2.5178758439711206
10.0,5.690929708540548
7.7,3.633021548739832
6.0,2.7704618876728766
4.87,2.23995505727727
4.07,2.059947625828931
0.46,2.0049404934864006
1.9,2.7632243202817235
0.9,2.2568841085958424
1.0,1.2148812185938098
5.7,4.920547196736666
6.0,5.023847303001357
3.5615,3.0661156496767226
0.6,0.9472205650488372
1.75,2.632397940431046
2.4175,1.7698382793640905
1.714,1.7006454800317246
1.517,1.059324017520145
0.13,1.0877771107486374
0.2,0.7445652842181261
0.52,1.5728453484247067
1.25,0.9913531980798918
4.85,5.768874463599479
0.7,3.033225232519883
2.68,3.5164054260418514
1.12,2.3110799315936323
0.15,1.230373700361647
0.25,1.2662206136213037
0.47,2.655636663082801
0.045,1.7182675119663284
0.2,1.1250240680819723
0.23,3.3571634010763787
0.2,1.226568268172644
0.35,2.107337866254415
1.68,3.155061094915412
0.9,2.1199895016350654
0.015,1.476369830603498
0.02,1.2788337127630607
0.55,1.3191964292240104
8.1,4.9291930170692995
10.0,5.006668096767817
6.37,3.538369356774342
3.5,2.3579261710358295
0.6,2.5380346234930977
0.55,2.323527231911528
1.6,2.473843334362673
2.987,2.7109002498960884
3.07,2.489410952816221
4.17,3.3964902644094277
1.4,2.000357600262898
2.023,2.0080309143656025
1.23,1.0793199200572277
1.08,0.9593149657583351
2.91,2.1939043565755276
3.5,2.3078123951831073
2.4,2.840254037379497
1.07,1.530335973998178
0.9,1.3247255550708834
3.26,3.1917745687616703
1.66,1.5200947790065957
0.9,1.304085861268589
0.9,1.3099829166406731
1.25,3.2251137974487705
1.122,3.2826592380510577
1.959,1.7095853151401568
1.7,3.499662376817089
0.6,1.8680906678926514
1.2,2.353158905568721
0.2,1.312536843167683
5.15,3.163771274250596
0.4,2.1209839059611317
0.1,1.8415122261753831
0.9,2.058653693999678
2.34,3.0966400882097274
0.6,1.2089513807166457
1.42,1.401905265335422
0.1,0.9728904821722826
3.24,2.8413166139736035
2.5,2.0082405624305086
2.5,2.0363023935089353
0.725,1.2735226870745726
2.05,1.5057955631133286
4.54,3.192624630036955
3.59,2.1575530367566085
1.225,1.3049359225438737
3.6,2.330612675535635
0.335,1.5276417206653994
1.05,1.4507015370328373
1.225,1.4250548091553166
1.5,3.2762892402382295
5.56,3.4209971948092748
1.58,2.085098665206351
3.54,2.270917646720001
1.315,1.554591834810744
2.4325,1.5635752061925254
0.8,1.250778857628012
0.84,1.374584403362405
5.55,3.0550292659466494
2.43,1.9049497178573753
2.8,2.0893511908298574
1.665,1.1976072773298996
2.13,2.7579404694094025
2.48,2.1701351700300653
1.269,1.30757550896311
0.24,0.7770686785675034
0.175,0.5970612471191643
3.5,3.452427864396739
1.79,2.8670445307591597
2.84,3.2132069634654
1.3,4.150613000024645
2.4,2.6249521158967166
1.351,1.791876064353622
1.86,1.8199378954320489
0.17,1.0571581889976858
1.24,1.2894310650364422
3.1845,3.0195330315754463
1.565,1.9844614382950994
1.2,1.3478532418203715
0.98,1.1318443240823646
0.9,1.911339863689299
7.6,3.8674758210229268
8.5,5.036810184238017
10.6,5.1142852639365355
1.9,2.5014157272607864
1.4,2.63526908511575
0.08,2.3568732076973076
6.6,5.758245287929137
1.97,1.6574650540463567
0.1,1.44145613630835
7.95,3.8918781516475307
9.33,5.061212514862621
6.0,3.6703888545676633
0.7,2.5215564786015108
1.0,2.6718725810526553
3.94,3.110976820056483
11.8,5.664060081084413
5.6,2.1996506160930682
4.7,2.019643184644729
1.086,2.387720095708498
1.435,2.7094850653694538
0.1575,2.203144853683573
2.55,2.240160111298138
0.1,1.896948284767627
1.4,2.7252283489742077
