y true,y pred
3.4850000000000003,3.655132402806108
4.19,4.938421216299569
3.9,4.116217393917187
0.85,0.98079507980846
0.95,1.1757658111304756
0.13,0.9298737929459536
0.064,0.8129315073840561
2.5,1.7956244813357245
0.82,2.2947467926602645
0.4,1.345893141994718
5.74,5.168254572890111
2.45,2.5503729684430456
1.919,1.4813859617356109
9.7,5.632877194176284
4.1,3.881439666581077
3.1,3.3010406368852028
2.5,2.866553044292941
1.2,1.0203629628384832
2.6,3.4626767243843446
1.215,1.4779552122089248
4.0,4.066407056795619
2.43,2.279757701188984
2.48,2.645905768836066
1.77,1.692637795391332
0.48,1.2557987054652626
2.4,1.9778243969131293
0.93,2.842945683249376
8.0,6.029369348873158
2.0,3.1884017423392983
7.0,6.242912700315359
9.06,9.138294891360406
5.13,5.66423671515458
3.88,4.462246179317211
3.6,3.9469131298518167
3.4,3.198496447311659
10.48,6.395105949105106
3.61,4.489620014402165
2.89,3.513628617719505
0.67,1.73919582737387
0.015,-0.6452950793488795
2.66,3.122977410286797
1.9625,2.660517245774652
2.755,3.2495092653549564
1.2,1.58283347572019
0.21,1.0728107002409106
0.145,0.4546055582910782
6.244999999999999,4.871425036193588
3.7,3.870832915406784
2.26,3.270625264925167
4.5,2.8591320863145877
10.0,9.506268848695914
7.7,6.433341770172111
6.0,5.025676105433094
4.87,4.50830404137215
4.07,3.5728865172219506
0.46,1.5038323394020754
1.9,2.049821689972301
0.9,1.421947955868065
1.0,0.8546465293324711
4.47,3.741137829192863
5.7,5.354514004353102
6.0,7.265885426190698
3.5615,3.184935193757011
0.6,0.537062392902625
1.75,3.308026358808727
1.785,1.2633375159908662
1.0,1.366554433090169
2.4175,1.915451046146832
0.45,0.4276395898668326
1.714,1.1081669134065133
1.517,1.071848910396954
0.13,0.7864138012491658
0.2,-0.126016546623699
0.52,1.0345260583723512
1.25,0.4607646264366639
4.85,6.585248414809766
0.7,1.1626396913895811
2.68,1.9671416121752188
1.12,1.2245552201971477
1.75,0.9214543083636648
1.4,0.5830290438084385
0.15,0.3566799833687105
0.25,0.4403633471886778
0.47,2.056511308166031
0.045,0.6205538008031313
0.2,0.5604656168835408
0.23,2.3039264782991227
0.2,-0.129980854401738
0.35,0.3756439976976594
1.68,1.7914560747494757
0.9,0.3749933068796638
0.025,-0.1490070201787115
0.015,-0.2355584137734305
0.02,-0.2215568196331559
0.55,0.7883008397550415
7.18,6.746845009733565
8.1,7.998515785198358
10.0,9.1717245245575
6.37,6.060977074957676
3.5,2.303872334304967
0.6,1.610405653444355
0.55,1.3915907336828364
1.6,1.4718938366216223
2.987,3.877289747974437
3.07,3.3306136440018026
4.17,4.197132976962794
1.4,1.2515314781268785
2.023,1.8739179854416137
1.21,1.2377102347162676
1.23,0.9932596549143472
1.08,0.8429436398218794
1.0,0.9433032790181534
3.08,2.350911654476392
2.91,1.691558335073413
3.5,2.815194383708527
2.4,2.400794132292683
1.07,1.5805136379317113
0.9,0.7802811020554131
3.26,2.6293074518705666
1.66,1.2751917016471022
0.9,0.7813291380958819
0.9,0.7664836324716918
1.25,2.0474251121372045
1.122,1.738803363705268
1.645,1.3345105339075658
1.78,1.081848771708335
1.959,1.002290671897535
1.7,2.2081107493187195
0.6,1.460952381511024
1.2,1.2629640729134786
0.2,0.0575458375262312
5.15,3.6501447982396775
0.4,0.389207928815319
1.2,1.2600695510165458
0.1,0.3491154025822434
0.9,0.4529287586791071
0.46,0.1488762190526707
2.34,1.965241382211904
0.6,0.0637684341791946
1.42,1.171544334430676
0.1,0.1316089538685865
3.24,3.689662011484928
2.5,1.4994189698305576
2.5,2.345478285751464
0.725,0.8030523799116205
2.05,1.826982468083852
1.42,1.5002061952588508
4.54,4.277691035545978
3.59,2.563974688457064
1.225,1.4909513454192005
0.63,0.5166290682577191
3.6,2.947070480274076
1.54,1.3741543218233363
1.36,1.7481784796261362
0.335,1.473647096111968
1.05,1.242525898964119
1.225,1.164967196551896
1.5,2.781977127375325
5.56,4.577326266489044
1.58,2.2605687281849973
3.54,2.566342205404486
1.315,1.7644585899438716
2.4325,1.915080810961576
0.8,0.4002412266941462
0.84,1.5564009742536409
0.3,1.4981837243778162
5.55,2.8605476547425064
2.43,1.3826481756746227
2.8,2.0810458391777944
1.665,0.7465370398596083
3.59,3.31597527803265
2.13,2.824172207278296
2.48,2.5061065228039534
1.269,1.1462812710274168
0.24,0.6954997774211231
0.175,0.205054406391595
3.5,4.149051770882669
1.79,2.255956042215574
2.84,2.481782924632452
1.3,3.070767430629045
0.356,0.7435049184082737
2.4,2.830087868019884
1.351,1.0263958865928162
1.86,1.5700456148926956
0.17,0.4386506324627494
1.24,1.0793108799535498
3.1845,3.661364196100561
1.565,1.8604351908910248
0.739,0.9704880795135394
1.2,1.2672107257378564
0.98,0.9716023663967608
0.9,1.7201161649879857
0.9,2.5446231212885992
7.6,7.106151649982929
8.5,8.296663263313667
10.6,9.393947773101496
2.1,3.3818236330696485
1.9,2.5492277789293807
1.4,1.6249978845108302
0.08,2.7163783137379727
6.6,7.12889930976691
0.8,0.4566585295897292
1.05,2.4070326981811654
1.97,1.0295132147781234
0.1,0.6049788139443266
0.43,0.5978811254594856
7.95,7.278371418438465
9.33,8.265259936239625
6.0,6.529843667340616
0.7,1.496566450800921
1.0,1.579746869451979
3.94,1.8119606027558728
11.8,9.151034521501638
7.77,5.971510640898268
5.6,4.048265528821196
4.7,3.2363550970856494
1.086,1.8397399061325987
0.0409999999999999,1.2093131558342027
1.435,1.784924449070539
0.1575,1.151070817249846
2.55,1.790679372496844
0.1,1.4405275307844942
1.4,2.6544908609141364
0.82,1.4956811933355405
0.58,1.6424338799463123
10.05,7.630110539584377
4.04,3.769799922880821
3.7,2.758768431569784
6.2,1.7683186379470746
1.8,1.3089696047965602
0.2,1.5948503925890467
1.25,1.0799727685641562
0.48,1.0482957715939734
0.6,1.0514486381747854
3.3083333333333336,3.1693428853821404
1.0699999999999998,0.7024807727098908
0.83,-0.1965416771428875
7.5,6.946287309198767
8.97,8.08775632675518
10.5,9.154558090775604
5.89,6.201548526373793
2.4,2.9888457907797403
2.0,2.709373575138394
2.3,2.245011602903096
1.1,1.533881308380767
0.25,1.989462438449905
1.4,-0.1803644160163917
3.48,2.5319874753528384
0.12,-0.1438825652935354
1.04,1.0864787368147508
4.9,3.0652824151064677
6.15,6.791001578310154
0.3,0.891315417189238
0.97,1.872117466391504
3.0,1.5718828577665458
0.38,0.8588313460593332
0.05,0.3293407059284014
3.7,1.9860793580046636
0.5,0.5724846582903145
0.12,0.5338679249412381
0.5,1.6075269082868722
0.23,-0.0730179726954364
0.9,0.8301676545848117
1.2,1.304890945995096
2.0,2.3231945994085765
0.2,0.4002974883605465
0.965,1.5042502792637522
0.23,1.1775861149104676
3.2,2.795195274740452
3.82,4.251709511422509
2.32,2.419596990559919
3.02,4.195809127761742
2.512,1.9882534009674255
0.27,0.2638653368224313
0.31,-0.0663508444422335
1.67,2.967571368817915
2.12,2.698491377331085
1.5,1.700611146787245
0.65,0.516059465723744
0.5,0.3530495900179018
0.75,1.349183468017586
0.2,-0.0543258289614022
0.4,0.7309433251723302
1.8,0.3151887370176349
1.0,1.1243753488587085
4.9,3.091295901013679
5.9,6.781213923348089
0.66,2.3669875460653125
0.66,0.8696202832026022
1.154,0.9210392733759696
0.84,1.8294776605246144
1.8,1.209185647098055
1.3,0.8687910959737922
0.55,-0.0578327936649909
0.2,2.578041937107338
0.8,-0.5506220100978197
0.75,0.8198720713982115
0.11,-0.3886917975800856
0.1,0.2431709994694132
7.2,7.109570068767696
8.29,8.370599312650967
10.4,9.557167739918649
