y true,average predicted values,error bar values
3.4850000000000003,3.0117557809771145,0.11602048527479954
4.19,4.415475106223449,0.14607737333766097
3.9,3.9937861102343857,0.19031232700460732
0.13,0.7205280639154941,0.07944065228594303
0.064,0.4885333653030588,0.10077699302447266
2.5,2.031703817717339,0.23338329304744498
0.82,3.4062145839041293,0.21089622882381415
5.74,4.234998632587668,0.14570304252955166
2.45,2.4966078502052276,0.08924765421776118
1.919,1.6141255511542512,0.2117711063388379
9.7,4.572455583438246,0.10922823186601302
4.1,3.1877327585241613,0.18268028299636807
3.1,2.6146887722949423,0.14386108951338103
2.5,2.2186606832603317,0.11526721764842011
1.2,1.0145006816397302,0.10776218224561875
1.215,1.6124361577043993,0.10057045116167643
4.0,3.6495769138227714,0.12898391949995333
2.43,2.3493851083303663,0.089493313973363
1.77,1.7569276881274913,0.09979057252509316
2.4,2.146510744759317,0.10051784150941523
0.93,3.750509646292618,0.30900493133578727
8.0,4.655234420721974,0.1558710807022173
2.0,2.84454475786572,0.15006505791836744
7.0,4.80613230243064,0.1707471034188536
9.06,8.571139569238309,0.3193372001286396
5.13,4.738139858537521,0.16552874331597825
3.88,3.7535718349516096,0.14300336648240375
3.6,3.1934412337289415,0.0888319497996924
3.4,2.8970413234753702,0.13035369475911177
3.61,3.290409277751881,0.5698865719856923
2.89,2.805154249134126,0.43935131160978985
0.67,2.5249327687070453,0.5542833976870853
0.015,-1.3871631433929799,0.14294222906597734
1.2,1.3699155071094262,0.16109720591515997
0.21,0.7264381954290118,0.14572125384645598
0.145,0.344937991665458,0.16851645125820258
6.244999999999999,3.7022762826976234,0.1721842987237048
3.7,5.48283369596798,0.3060431966483001
2.26,4.380100683927218,0.2137160512002202
10.0,8.784318307196898,0.361213521804726
6.0,4.0610406295552535,0.11127639210938495
4.87,3.52899159222371,0.11975592127489493
4.07,3.204292607361239,0.09792210816671161
0.46,2.5293455372386098,0.15512662204379876
4.47,4.2534565558122575,0.18248914289487525
5.7,6.121438783260686,0.26417970777260213
6.0,7.391923383831514,0.29824815932513127
3.5615,3.4327612375295846,0.11886166450131466
1.75,3.0755992104592753,0.09362285282643472
1.785,1.4296832738980845,0.05636160654445197
1.0,1.5531529480126751,0.07328314774530637
2.4175,2.055696409612443,0.06340486673739583
0.45,0.4859696799114239,0.12222369707166049
1.714,0.5792914041038073,0.15226160187079504
0.13,0.8586265662617986,0.11358505936435576
0.2,-0.09701628435429004,0.10196471383729093
0.52,1.1504039990281871,0.1088821167583771
0.7,1.3892702453419112,0.17613142691792094
2.68,2.8232053685078236,0.20664218869422196
1.12,1.0115571420571383,0.14263609499164756
1.75,0.4561142674230043,0.16608218613016387
0.15,0.42796363445275704,0.1316806475261065
0.47,2.281262758531744,0.034244638645356526
0.045,0.5847673360122988,0.1821009824371901
0.23,3.02210168320681,0.1304515710096145
0.2,-0.6948035565682676,0.21492591786132065
0.35,0.7128245825899533,0.1472173364969965
1.68,2.548045689210157,0.12597075711305755
0.015,0.5628101388785969,0.0930228104759992
0.55,0.368617163598536,0.149346234309926
7.18,4.912525613851323,0.14503459052533457
8.1,6.363440163830401,0.18348078131851425
10.0,7.375081744010826,0.1587220926091374
6.37,4.329616376848413,0.14653545835141563
0.6,3.07985948222675,0.32475151080155157
0.55,2.4523570543283366,0.301162186453194
1.6,2.8264875009163917,0.26704594580643254
2.987,3.066603297664381,0.09955091806149169
3.07,2.396404815933483,0.08375880333054388
4.17,4.022027599174012,0.19408635570611252
1.4,1.177754692848727,0.07077333571734311
1.21,1.095835315901006,0.06360639218403726
1.23,0.7594623529121043,0.07303682620440252
1.08,0.5650347856106658,0.06804161080562095
1.0,0.18558826532785178,0.12610981441410593
3.08,3.028285091672023,0.15183206973026195
2.91,1.739024266878472,0.10888662285501072
3.5,3.216064871418829,0.31742075616714327
2.4,2.3481872567623503,0.14951446815453628
1.07,1.3345634006701725,0.09012172352673645
0.9,0.5191022126937497,0.14007882300576033
1.66,1.1730017927147216,0.07607269252892014
1.122,2.6296980208483696,0.17046722651305016
1.645,1.6325844737774473,0.15916623975873062
1.78,1.0962123636642962,0.17006183955720147
1.959,0.7702195582898139,0.12241881729504067
1.7,3.204657026864759,0.18551640733906424
0.2,0.20277563178054325,0.16987634459534506
5.15,2.7581812674884496,0.15506195885953877
0.4,0.7194231992575565,0.14410984846914063
1.2,1.735188635359171,0.13559616458729884
0.1,0.31719130606866636,0.27147003288306626
0.9,0.7266374920062115,0.15620958735951787
0.46,0.5754949647980891,0.1308803664283479
2.34,2.683543293285809,0.19910599686353467
0.6,0.365280249392756,0.16897985206207336
1.42,1.1416214065044712,0.07987730082314638
3.24,3.2666385203356376,0.09424078635516883
2.5,1.5182247037472227,0.03558225941978516
2.5,2.284244460509706,0.10037387141815483
2.05,1.7571310419471813,0.10696512681857683
1.42,1.4095510022307713,0.08005697808394119
4.54,3.7544749135915985,0.17384248438888017
3.59,2.490667934965387,0.09508932962296111
1.225,1.4438699745262569,0.08923103416190056
3.6,3.03587208239064,0.3334609222284539
1.36,2.524001999961743,0.14898599650233513
1.05,1.0484657962168022,0.148642821264856
1.225,1.0174217869925442,0.14532180277955198
5.56,3.9557314057246757,0.20711156627957927
1.58,2.163013803603742,0.14784276803627877
3.54,2.5663206949815605,0.10504662508815783
2.4325,1.8349977428213695,0.13078432268577705
0.8,-0.08007587143012151,0.1747025246811307
0.3,1.4050918917077444,0.1208528006955229
5.55,2.912035624200269,0.09734268518549266
2.43,1.4502216253673486,0.05094903620349262
2.8,1.9094150851164748,0.04760803046528414
3.59,3.662463095426008,0.18875254191534302
2.48,2.2166376766904285,0.12180147464642309
1.269,1.1463041978126096,0.07778471757001604
0.24,0.6480695174028788,0.061335432045098164
0.175,0.28047277956405514,0.0874289791572158
3.5,3.885655711016364,0.20393046385319633
1.79,2.374900098587542,0.20626759227835262
2.84,3.0328409176434143,0.1340383775578178
1.3,4.6514495894929935,0.17078947310723575
0.356,0.6468108939631357,0.07521801296660739
2.4,2.783344010108755,0.11684997538403281
1.351,1.0194367544932963,0.09594763945117206
1.86,1.7586037794247003,0.09293773798727992
1.565,2.0598188817093623,0.07973521502110055
0.739,0.89293715398934,0.12186850499363402
1.2,1.4657516446520429,0.09410299261488021
0.98,1.0493112961123998,0.09270203616811518
0.9,1.9311929581208902,0.08750925573179145
7.6,5.405744464416085,0.17686697144274305
8.5,6.849725405952292,0.14335014345375313
10.6,7.817174319713553,0.21134531499841389
2.1,4.248855807124013,0.23519950354920693
1.9,3.7592380906662632,0.1681750116201617
1.4,3.5751696771548476,0.28535757351310703
6.6,7.889640820497957,0.3872178913209301
0.8,-0.3039143600726451,0.1435548928850074
1.05,2.912165276219525,0.10169830246988665
1.97,1.0456673197148114,0.1182858591663401
0.1,0.5925527595382208,0.12460873708751587
7.95,5.339034944285137,0.30719206475277555
9.33,6.7857013958561065,0.30553525454688146
1.0,3.2301914656721893,0.2898363557887086
3.94,2.3122455280589618,0.09178510762419277
11.8,8.679572514701274,0.3114499006137176
7.77,4.755045278141266,0.37418741095522806
5.6,3.2369048590472818,0.28094286979136296
4.7,2.852614764649468,0.35443332608947453
0.0409999999999999,1.923024035253197,0.23715604400895848
1.435,3.3304912445287953,0.44753749265451326
0.1575,2.1042672567981477,0.26104901278519943
2.55,2.6733540912917415,0.21996266509559612
1.4,2.9640582498473766,0.23606553368003438
0.82,2.421170182161844,0.416269273314654
0.58,2.133170543789975,0.24775160153355416
10.05,7.13077189896541,0.19741163710422982
3.7,2.4732415286866707,0.2211358827295974
6.2,1.4769144223224497,0.08900899008636777
1.8,0.895712937857852,0.1517351307560753
0.2,1.3357013586919304,0.08850350049058078
1.25,0.5544622164595281,0.14665147237460324
0.48,0.8764103383815712,0.09280749289399504
0.6,0.691906063527128,0.17195905753897214
3.3083333333333336,3.443017312698062,0.19134284798215492
1.0699999999999998,1.3653177629705462,0.11056160829126034
0.83,0.2323710659946071,0.10494952211048804
7.5,5.202087746211091,0.23903446777686355
8.97,6.601675206388812,0.2726525154011417
10.5,7.614515630245337,0.23279873283124464
5.89,4.48134872235253,0.1518494819405869
2.4,4.01679565477741,0.2504573184531539
2.3,3.3208247343779655,0.24197470475302774
1.1,3.167943748836759,0.23649599726196713
0.25,2.717050800874818,0.11191444016592636
3.48,3.14600750248153,0.17963552197871688
0.12,0.9470539002681811,0.1387960761260977
1.04,0.08899396783333835,0.11840458110382232
4.9,3.095747203418653,0.26418488654749356
6.15,7.8284876329773745,0.3647171316853548
0.97,2.8545077177840974,0.15696546480075996
3.0,1.640465342947556,0.12679233341867785
0.05,0.46358064731318344,0.07017784992266381
3.7,2.4985974467362975,0.09293085966462351
0.5,0.9887257915480261,0.10089902054971518
0.12,1.3773110834401234,0.0729803213741998
0.5,1.9954311574895123,0.07145780329582582
0.23,0.5077121712964502,0.11206082789032694
0.9,0.2687853002286208,0.12409796258056763
2.0,1.7835460003601997,0.1218032236271648
0.2,-0.31882305885074375,0.17358534102671214
0.965,1.7004864158639634,0.12408602984826274
0.23,1.3659804429089275,0.07471349704050972
3.2,3.366407905649782,0.2226571136876903
2.32,2.5616299640631093,0.21549771606516235
3.02,4.240928557306662,0.12471889924445974
2.512,1.7988155103367558,0.23965003066166013
0.27,0.1588115732863042,0.1871948261922192
1.67,2.439084701559914,0.2817155833641438
2.12,2.25246876471141,0.30072923596850043
1.5,1.808953775450932,0.11456719514354727
