AtomicNumber_composition_average,AtomicRadii_composition_average,AtomicVolume_composition_average,BCCefflatcnt_composition_average,BCCenergy_pa_composition_average,BCCfermi_composition_average,BCCmagmom_composition_average,BCCvolume_pa_composition_average,BCCvolume_padiff_composition_average,BoilingT_composition_average,BulkModulus_composition_average,Column_composition_average,Density_composition_average,ElasticModulus_composition_average,ElectricalConductivity_composition_average,ElectronAffinity_composition_average,Electronegativity_composition_average,FirstIonizationEnergy_composition_average,GSbandgap_composition_average,GSenergy_pa_composition_average,GSmagmom_composition_average,HHIp_composition_average,HHIr_composition_average,HeatCapacityMass_composition_average,HeatCapacityMolar_composition_average,HeatFusion_composition_average,HeatVaporization_composition_average,ICSDVolume_composition_average,IonicRadii_composition_average,IsAlkali_composition_average,IsAlkalineEarth_composition_average,IsBCC_composition_average,IsBoron_composition_average,IsCarbon_composition_average,IsChalcogen_composition_average,IsDBlock_composition_average,IsFBlock_composition_average,IsFCC_composition_average,IsHalogen_composition_average,IsHexagonal_composition_average,IsMetal_composition_average,IsMetalloid_composition_average,IsMonoclinic_composition_average,IsNonmetal_composition_average,IsOrthorhombic_composition_average,IsPnictide_composition_average,IsRhombohedral_composition_average,IsSimpleCubic_composition_average,IsTetragonal_composition_average,MeltingT_composition_average,MendeleevNumber_composition_average,MiracleRadius_composition_average,NUnfilled_composition_average,NValance_composition_average,NdUnfilled_composition_average,NdValence_composition_average,NfUnfilled_composition_average,NfValence_composition_average,NpUnfilled_composition_average,NpValence_composition_average,NsUnfilled_composition_average,NsValence_composition_average,Polarizability_composition_average,SecondIonizationEnergy_composition_average,ShearModulus_composition_average,SpaceGroupNumber_composition_average,ThermalConductivity_composition_average,ThermalExpansionCoefficient_composition_average,ThirdIonizationEnergy_composition_average,n_ws^third_composition_average,valence_composition_average
0.5132636025284912,-0.38376884044890547,-0.5786847252507474,0.11143160405898149,1.129755404647346,-1.1611953044003407,-0.24226238234169223,-0.09465425366903407,0.6386469841911744,-0.2959889623013727,0.1095679728371453,0.6388905750020744,0.8707864830031204,-0.28819363371889,3.2498420575841855,1.6163791870362187,0.6301047899392404,0.3139432553402026,0.05987688173603901,1.1681307855063459,-0.20479524292841056,-0.6465862428571988,0.652211138859822,-0.5173504244191126,3.08854208594616,-0.3566881653138408,-0.09271890967943605,1.2499257881459098,1.5494755136594849,-0.2875022833343387,-0.28165178992967954,-0.5060003117411753,-0.3603632660372339,-0.353465264096338,-1.0769500823099392,1.5842612840471306,-0.4525944664054511,1.7659978691942564,1.9256770842656208,-0.9162254628865221,0.08910572561179919,-0.6896740279330925,-0.2156885934117246,0.36001796348679677,1.2474713000260145,-0.5672322599720927,-0.5217579056787751,-0.4828368872251222,-0.24018648510625176,-0.17402093063222335,0.6073097355016184,-1.4102429514200863,-1.1114757376593325,0.794714247843188,-0.5334245558578966,1.445792131601719,-0.37474452515955725,-0.5764668918693874,-1.2010371108558093,0.17990641306871485,2.0439271706928537,-1.813319035973785,-0.5125635535241454,0.06224207455257575,-0.01482170255709455,0.2816882464851323,3.4415602265136096,-0.5495069451485721,-0.04300580229633827,-0.2418918549267211,0.22180121946276776
-0.11347693739827243,-0.6738878191754857,1.3006732491154371,-0.13989756506910067,1.1453516098681344,-1.1146617884274854,-0.24226238234169223,-0.29895617644662514,0.6297820482662203,-0.3576464603826187,0.10142347385701436,0.6388905750020744,0.19526359378656927,-0.28819363371889,3.2498420575841855,1.7901979403372545,0.8685238341664743,0.6741623675120406,0.6755229963340663,1.108240107609297,-0.20479524292841056,-1.2046932341699517,-1.1469005204212959,-0.5091489951054464,0.27735649157536635,-0.44691335898685264,-0.11557161977537685,-0.3898363081163556,1.3693213121831482,-0.2875022833343387,-0.28165178992967954,-0.5060003117411753,-0.3603632660372339,-0.353465264096338,-1.0769500823099392,1.5842612840471306,-0.4525944664054511,1.7659978691942564,1.9256770842656208,-0.9162254628865221,0.08910572561179919,-0.6896740279330925,-0.2156885934117246,0.36001796348679677,1.2474713000260145,-0.5672322599720927,-0.5217579056787751,-0.4828368872251222,-0.24018648510625176,-0.27466661812543103,0.5734665991819085,-1.4102429514200863,-1.1114757376593325,-0.2723842968297409,-0.5334245558578966,0.08097316189736578,-0.37474452515955725,-0.5764668918693874,-1.2010371108558093,0.17990641306871485,2.0439271706928537,-1.813319035973785,-0.57528352137983,0.22587121784712613,-0.01482170255709455,0.2816882464851323,3.4404317090756407,-0.5495069451485721,0.0970426299791881,-0.2418918549267211,0.22180121946276776
-1.1580445039428784,-1.316017825423652,2.284080290875694,-1.5201394542200604,-0.18878934930200836,0.056805400799448666,-0.24226238234169223,-1.0384314626754751,-1.1811766122697849,-1.2460903180259129,-0.4188063984988416,0.6388905750020744,-0.9418119275373643,-0.5811201342606731,1.2513358723319534,-1.2419337417301992,1.3870852553607083,2.2493088879243666,4.931860154450256,-1.6126073273714383,-0.20479524292841056,-1.251202150112681,-1.4365879909835098,1.0712664336380198,0.07948717181155185,-0.8068404805097665,-0.778809285083107,-0.5533582900150854,1.585506353954752,-0.2875022833343387,-0.28165178992967954,-0.5060003117411753,-0.3603632660372339,-0.353465264096338,-1.0769500823099392,0.4298327401824445,-0.4525944664054511,0.6063167903971121,-0.3938772060414334,1.2704796507959049,-0.8631711658481469,-0.6896740279330925,-0.2156885934117246,1.2013741056615264,-0.5983362688143726,2.4603321100868567,-0.5217579056787751,-0.4828368872251222,-0.24018648510625176,-1.016677483381883,0.4550156220629239,-0.8818164877511869,-0.26493534805094116,-0.8059335691662054,-0.5334245558578966,-0.6014363229548109,-0.37474452515955725,-0.5764668918693874,0.472084149442253,-0.11778075665816107,0.7969726597762243,-0.6732959713032994,-0.8654534876087158,1.0274505011554802,-0.4475248918489754,1.44906901347803,1.3004400563355218,0.1711495448538842,0.6456787759137191,1.7694772991259564,0.027388800403570654
1.1051852235704347,0.5059293609792779,-0.5795661617620941,0.23488308448576978,0.4804207469017025,0.18629114098655325,-0.24226238234169223,0.016857154380886176,0.03740732998198735,0.31965824016506705,0.7519653298949636,0.4583222345326359,1.547005964980914,0.004732866822893135,3.2498547666855226,0.6506795431798427,-0.3950971002378639,-0.561511910804089,-0.5302163535881321,0.7047624855539073,-0.20479524292841056,-0.7706100187044772,0.04234277978147697,-0.9635081790825507,-0.27617922630713676,0.16670450493799496,0.08861292589951368,-0.16726472164308412,0.3604577839156625,-0.2875022833343387,-0.28165178992967954,-0.5060003117411753,-0.3603632660372339,-0.353465264096338,0.5694663967052745,1.5842612840471306,-0.4525944664054511,1.7659978691942564,-0.3938772060414334,0.5415779462350959,0.08910572561179919,0.9672491439777015,-0.2156885934117246,-1.3226943208626625,-0.5983362688143726,-0.5672322599720927,-0.5217579056787751,-0.4828368872251222,-0.24018648510625176,0.3140999694542614,0.43809405390306894,0.6447488517367446,-0.8292956077898688,0.6880043933758951,-0.5334245558578966,1.445792131601719,-0.37474452515955725,-0.5764668918693874,-0.723002465056363,-0.415467926385037,2.0439271706928537,-1.813319035973785,-0.33593835668917144,-0.19826203417506655,0.4467283660209117,1.178889185309368,3.4637913215781015,-0.5108581303944824,-0.35482784480401774,-0.2418918549267211,-0.16702361865562645
0.21149963886004927,-0.02015305377825576,-0.5806103533212018,-0.41750634540739745,0.4541002190973276,-0.13750620395000895,-0.24226238234169223,-0.49132013826510057,-0.047203558536094696,0.33897370173078833,0.4818394470539581,0.15737500041690478,1.2356271223180624,-0.0001492415194698478,4.582179514419007,0.5455503220028658,-0.08117869200534018,-0.4296150358392053,0.06641366480609523,0.5525224751909548,-0.20479524292841056,-1.401064212594809,-1.1062426298160728,-0.3921419368971429,-0.42075358746880726,-0.37274262423599297,0.28850469730223877,-0.6714574991641686,-0.11194656662228748,-0.2875022833343387,-0.28165178992967954,-0.5060003117411753,-0.3603632660372339,-0.353465264096338,0.020660903700203233,2.353880313290255,-0.4525944664054511,2.5391185883923524,-0.3938772060414334,-0.9162254628865221,0.7239569865850964,-0.6896740279330925,-0.2156885934117246,-0.20088613129635638,0.632202110412552,-0.5672322599720927,-0.5217579056787751,-0.4828368872251222,-0.24018648510625176,0.25842431366582147,0.11094373614587376,0.302250217877273,-0.9233556510796901,-0.20124439385154594,-0.5334245558578966,0.5359128184654837,-0.37474452515955725,-0.5764668918693874,-1.0416922289226604,-1.2093003789900394,2.875230177970606,-2.5733344124207758,-0.4250920274725392,0.13686564736518153,0.27364709030415935,0.8696267404873779,4.868993429837703,-0.4406187064176347,-0.0883828905717096,0.26608624154712146,-0.685456736146819
0.6293266654778917,0.14747124504154632,-0.5806074561187701,-0.23757691725406496,0.478167707266033,-0.46265013805369765,-0.24226238234169223,-0.36787076925606466,0.6488909101488988,0.44512921648402554,0.48591169654402355,0.15737500041690478,1.6487278699621888,0.004732866822893135,4.921088883407196,0.5194056830765943,-0.10502059642806305,-0.5560786898944551,-0.48941098048414444,0.6767046615273885,-0.20479524292841056,-1.091004772976613,-0.08979536468549769,-0.8153356894823158,-0.30118789685590974,-0.2293920287567938,0.34345220798595893,-0.5473019203151328,0.05619735475562671,-0.2875022833343387,-0.28165178992967954,-0.5060003117411753,-0.3603632660372339,-0.353465264096338,0.020660903700203233,2.353880313290255,-0.4525944664054511,2.5391185883923524,-0.3938772060414334,0.05564347652788986,0.7239569865850964,-0.6896740279330925,-0.2156885934117246,-0.20088613129635638,-0.5983362688143726,-0.5672322599720927,-0.5217579056787751,-0.4828368872251222,-0.24018648510625176,0.33366996424460726,0.13350582702568004,0.4490353466741895,-0.9233556510796901,0.5101546359304069,-0.5334245558578966,1.445792131601719,-0.37474452515955725,-0.5764668918693874,-1.0416922289226604,-1.2093003789900394,2.875230177970606,-2.5733344124207758,-0.3832787155687495,0.020724232224107866,0.34480272587660205,0.4889960391680047,4.880774180693243,-0.4748818400648775,-0.19206501250005073,0.26608624154712146,-0.685456736146819
1.047153692095734,0.4053547816873963,-0.5801448312500908,0.025664302866792728,0.49388031481187483,-0.10847212679627156,-0.24226238234169223,-0.14728980880695244,0.5364703894346089,0.5789943778384075,0.8707392733552048,0.15737500041690478,1.8540500673746767,0.10237503367015424,4.582187987153232,0.4963735011653552,-0.4626491627689134,-0.7106752100809178,-0.6221274852398325,0.7420225000112342,-0.20479524292841056,-0.9463103678214551,-0.3134137630142244,-0.9454650345924854,-0.28471001159307374,0.07900359725903239,0.42530110410858374,-0.4231463414660969,0.4325194645061967,-0.2875022833343387,-0.28165178992967954,-0.5060003117411753,-0.3603632660372339,-0.353465264096338,0.020660903700203233,2.353880313290255,-0.4525944664054511,2.5391185883923524,-0.3938772060414334,0.05564347652788986,0.7239569865850964,0.4149414200074367,-0.2156885934117246,-1.3226943208626625,-0.5983362688143726,-0.5672322599720927,-0.5217579056787751,-0.4828368872251222,-0.24018648510625176,0.49654075619221427,0.15606791790548727,0.6643202022429998,-0.9233556510796901,0.5101546359304069,-0.5334245558578966,1.445792131601719,-0.37474452515955725,-0.5764668918693874,-1.0416922289226604,-1.2093003789900394,2.875230177970606,-2.5733344124207758,-0.30013270454167335,-0.11983944311018263,0.5813471360228302,1.4269788388478875,4.882836310995455,-0.5107896041271878,-0.26601286005991504,0.26608624154712146,-0.685456736146819
-0.7402174773250361,0.07268501941424947,-0.5808736355659416,-0.17973126851990637,-0.33715380167150705,0.6908134206589498,-0.24226238234169223,-0.3319212277314551,0.9518747202062132,0.3083923602491042,0.0698635403090075,0.6388905750020744,-0.25256145773114386,-0.07216033956932494,1.8899682145190737,-0.7416661315063495,-0.6811999533105446,-0.8148456958514394,-0.8059497485432332,-0.03554818207118146,-0.20479524292841056,-0.5225624670099204,-0.3540716536194473,0.33067736661396685,-0.4270394292584452,0.44668388290652583,0.1994170053481186,-0.7486762128385688,-0.8405702259265826,-0.2875022833343387,-0.28165178992967954,-0.5060003117411753,2.258122199529933,-0.353465264096338,-1.0769500823099392,-0.7245958036822419,-0.4525944664054511,1.7659978691942564,-0.3938772060414334,-0.9162254628865221,1.993659508531691,0.9672491439777015,-0.2156885934117246,-1.3226943208626625,-0.5983362688143726,1.4511439867338736,1.4707965261715938,-0.4828368872251222,-0.24018648510625176,0.38448784516607143,0.5057803265424887,0.23375049110537835,0.5816050415574502,-0.2723842968297409,-0.5334245558578966,0.08097316189736578,-0.37474452515955725,-0.5764668918693874,2.1452054097403157,-0.415467926385037,-0.4499818511404049,0.46672709336718615,-0.4354252022533609,-0.4122824410016208,-0.13020921970159613,1.3216256983041328,2.0234598258153333,-0.5092134999794147,-0.587220590911731,1.4053018255509593,-0.16702361865562645
-1.7151472061000017,-0.7203068557717388,-0.5823571935401025,-1.2001927479775287,-0.6029981475780215,1.5478865370001313,-0.24226238234169223,-0.8569201926380138,1.4489021277319634,2.552290559981467,3.1036894104077373,0.27775389406319734,-0.9606412806867374,2.8717509908755954,1.6484952891153064,-1.1007957870870027,-0.8480932842696077,-1.2801962277505052,0.09969183316274538,-0.6382388184928598,-0.20479524292841056,-0.6465862428571988,-0.9639400126977924,1.4739566129390276,-1.3398110054187524,1.5614085778786044,2.600340404156997,-1.375510476783701,-1.2609300293713686,-0.2875022833343387,-0.28165178992967954,-0.5060003117411753,4.8766076650971,-0.353465264096338,-1.0769500823099392,-0.7245958036822419,-0.4525944664054511,1.7659978691942564,-0.3938772060414334,-0.9162254628865221,0.08910572561179919,0.9672491439777015,-0.2156885934117246,-1.3226943208626625,-0.5983362688143726,-0.5672322599720927,1.4707965261715938,-0.4828368872251222,-0.24018648510625176,1.7285671961900124,0.09966269070597016,-0.16256935664629618,1.1459653012963777,-1.5529025504372558,-0.5334245558578966,-1.2838458078069874,-0.37474452515955725,-0.5764668918693874,3.1012747013392086,-1.6062166052925406,-0.4499818511404049,0.46672709336718615,-0.5277028561100002,0.11857608806492849,-0.13020921970159613,1.3216256983041328,1.7939646792788342,-0.5312104317809445,-0.21571022459567876,1.7526692003455717,-0.9446732948924149
1.000728466915974,0.6722642421158509,-0.5794586400553642,0.3485810889488338,-0.22409684507792133,1.1410954176841732,-0.24226238234169223,0.11168254881749705,0.9814245066227263,0.937956237905851,0.1614891538354792,0.6388905750020744,0.6258736577996247,-0.10877615213704782,1.7056862451317456,-0.5046405588231185,-0.8719351886923317,-1.5962991679204,-0.8059497485432332,0.16582200420541252,-0.20479524292841056,0.09755641222647171,0.2557967054588977,-0.00886180697181132,-0.3677729209561456,-0.1303246218589128,0.9397943092298636,-0.12184194889343687,-0.30010762149757236,-0.2875022833343387,-0.28165178992967954,-0.5060003117411753,2.258122199529933,-0.353465264096338,-1.0769500823099392,-0.7245958036822419,-0.4525944664054511,1.7659978691942564,-0.3938772060414334,-0.9162254628865221,1.993659508531691,-0.6896740279330925,-0.2156885934117246,-1.3226943208626625,-0.5983362688143726,1.4511439867338736,1.4707965261715938,-0.4828368872251222,-0.24018648510625176,-0.198445138871021,0.5734665991819085,0.9236405964508859,0.5816050415574502,1.2215536657123596,-0.5334245558578966,0.08097316189736578,-0.37474452515955725,2.4658817657016496,2.1452054097403157,-0.415467926385037,-0.4499818511404049,0.46672709336718615,-0.7173045980185642,-0.5707015021216183,0.2159533317319086,-0.24847594463827977,1.6030845856595632,-0.5133250760170838,-0.6955050613944974,1.0915506483171151,-0.16702361865562645
