y true,y pred
3.4850000000000003,3.2087958301869812
4.19,4.0219985954480375
3.9,4.539003019336472
0.85,0.8084362907536893
0.95,1.3559790327597465
0.13,1.1144168751830417
0.064,1.0544227756892335
2.5,1.648082491071764
0.82,2.2072658054295404
0.4,0.9695917578913433
5.74,4.727706725590809
2.45,1.4534581302959158
1.919,1.4146657853583684
9.7,4.5625903969159
4.1,2.4952235803478184
3.1,1.8904295745847246
2.5,1.5766822531367803
1.2,0.42719978705114076
2.6,3.2012156449793183
1.215,0.5348905238207469
4.0,3.4613211481202173
2.43,1.3661938705909151
2.48,1.8041607032071827
1.77,0.7266241803735862
0.48,0.24709730678767114
2.4,1.0273801927466168
0.93,2.1127182419956716
8.0,4.366027571058847
2.0,1.3073930097098365
7.0,4.270690359061184
9.06,7.500839272716807
5.13,5.494491599864626
3.88,3.8582790692116045
3.6,3.294132195162396
3.4,2.634446491195339
10.48,7.428378825530408
3.61,5.626858100895732
2.89,4.816049121075539
0.67,4.087228576640098
0.015,-0.9196370192673347
2.66,2.8618741465980726
1.9625,2.3250964268574705
2.755,2.663578056602873
1.2,0.5857883165886886
0.21,0.01598931668789194
0.145,-0.42161763083347487
6.244999999999999,4.191179710985159
3.7,3.681540281474928
2.26,3.0962160113909216
4.5,2.309288067859932
10.0,7.757231201718171
7.7,6.465760634817928
6.0,4.842381022089677
4.87,4.251982022250771
4.07,3.47135915262402
0.46,2.9606184153043125
1.9,3.5167302088047103
0.9,3.394796961068028
1.0,0.7940777849472809
4.47,3.474936377506703
5.7,4.638012633788828
6.0,5.990923347298691
3.5615,2.9036809036335787
0.6,1.4814267843462887
1.75,3.5132571487806112
1.785,0.11385390770633799
1.0,-0.06277963211596635
2.4175,1.7420886966370972
0.45,0.8255823407641301
1.714,1.939793752368006
1.517,0.878020882412597
0.13,1.1148558211260666
0.2,0.4284692338703741
0.52,0.6736978619422787
1.25,0.9258044632362694
4.85,6.083957253525653
0.7,2.188128198402762
2.68,2.8696213856981534
1.12,1.0480188653229143
1.75,0.6493064529705892
1.4,0.5864131652315636
0.15,0.4480369130444401
0.25,0.4201920332017168
0.47,2.59458588976152
0.045,1.4166769709315843
0.2,0.14153802926473327
0.23,3.3222194458159233
0.2,0.7776347988897854
0.35,1.5808139702154433
1.68,2.908200259060167
0.9,0.988584747835259
0.025,0.44693469259476054
0.015,0.43816937699292496
0.02,0.46011389831509036
0.55,0.7820209469628951
7.18,5.006932169989861
8.1,5.888991795272831
10.0,7.165359206203985
6.37,4.318523948362252
3.5,1.921678343847867
0.6,1.6748220764314752
0.55,1.4491146533468793
1.6,1.5576787439170385
2.987,3.3583987078207533
3.07,2.774708059089898
4.17,4.598753410681627
1.4,0.06736916312945102
2.023,2.545861638255296
1.21,1.5237171505464486
1.23,1.2799444825636854
1.08,1.205855970491817
1.0,1.2690357091668172
3.08,2.9650999612937863
2.91,1.3187134083425498
3.5,1.982978242678458
2.4,2.9985842707208423
1.07,0.8498027618851767
0.9,1.0218806665027873
3.26,3.0855157012579433
1.66,0.8594501221351221
0.9,0.7368941179299517
0.9,0.816176590394253
1.25,3.3310451542077226
1.122,3.041289477211178
1.645,1.8685956655962541
1.78,1.5716832247957635
1.959,1.5757907835617382
1.7,3.3004712516345664
0.6,1.9235453106071734
1.2,1.717838355381381
0.2,0.37496807489701206
5.15,2.7700776085185423
0.4,-0.32176591215013756
1.2,1.3583906615657124
0.1,1.3349373034183862
0.9,1.513776881383377
0.46,0.02847794842271839
2.34,2.886944346715346
0.6,0.06496923140377298
1.42,0.7797542540655624
0.1,0.05046951138275879
3.24,3.3654024073794666
2.5,0.18513453197899313
2.5,1.3609903801858403
0.725,0.645291011897434
2.05,0.880249155455211
1.42,0.6453693218368333
4.54,3.675444876368215
3.59,1.5924649826281798
1.225,0.5579566082820562
0.63,1.2462806635930914
3.6,2.0106338924571254
