y true,y pred
4.19,3.8756399999999998
3.9,3.823599999999997
0.85,0.8822799999999994
0.13,0.4341700000000004
2.5,2.1132100000000005
0.82,1.3409999999999973
0.4,0.5282699999999994
5.74,5.097100000000005
2.45,2.187824999999998
4.1,3.410750000000002
3.1,2.806069999999999
2.5,2.113841666666666
1.2,1.114820000000001
2.6,2.7458499999999986
1.215,1.3722900000000013
4.0,3.6428
2.43,2.3700500000000027
2.48,2.4914749999999977
1.77,1.644806666666667
0.48,0.5671199999999993
2.4,2.0436216666666684
0.93,2.052600000000004
2.0,2.1195500000000003
7.0,7.223483333333333
9.06,8.134099999999988
5.13,5.160419999999997
3.88,4.029199999999998
3.6,3.5752499999999996
3.4,3.0704900000000004
10.48,9.371016666666677
3.61,3.775400000000007
2.89,3.223599999999997
0.67,0.9530000000000005
0.015,0.2511500000000002
2.66,2.690914999999998
2.755,2.8563499999999973
1.2,1.3337250000000014
0.21,0.5111866666666671
6.244999999999999,4.8502333333333345
2.26,2.673214999999997
4.5,4.0222999999999995
10.0,10.012399999999998
7.7,7.798000000000006
6.0,5.577749999999997
4.87,4.6871750000000025
0.46,0.7843399999999996
1.9,2.321000000000003
0.9,1.0890000000000002
1.0,0.9614500000000002
4.47,4.135770000000007
5.7,5.147234999999994
6.0,5.888516666666667
3.5615,3.520345000000004
0.6,0.6405600000000006
1.75,2.3979749999999997
1.785,1.747809999999999
1.0,1.1508249999999998
2.4175,2.498369999999998
0.45,0.5422500000000007
1.714,1.3063799999999992
0.2,0.32309999999999967
0.52,0.8093250000000006
4.85,5.298800000000004
1.12,1.671900000000002
0.15,0.16930000000000006
0.25,0.34068999999999994
0.045,0.25310000000000055
0.2,0.37984000000000046
0.23,0.5962166666666657
0.2,0.3168399999999997
1.68,1.4860933333333355
0.9,0.9158500000000004
0.025,0.2611999999999997
0.015,0.28490000000000015
0.02,0.19843999999999976
0.55,0.8190999999999988
7.18,6.807499999999996
8.1,8.18430000000001
10.0,9.6494
6.37,5.546810000000002
3.5,3.1273
0.6,1.019299999999999
0.55,1.0225499999999987
1.6,1.3799999999999981
2.987,3.0628099999999994
3.07,3.0402799999999974
4.17,3.9845999999999986
1.4,1.3262350000000014
2.023,2.0465699999999982
1.21,1.2429599999999978
1.08,0.9059099999999991
1.0,0.9858
3.08,2.842170000000002
3.5,3.7084999999999995
2.4,2.113675000000002
0.9,0.8834700000000004
3.26,3.0303499999999985
1.66,1.487189999999999
0.9,0.9226100000000004
0.9,0.8691800000000001
1.122,1.4823800000000005
1.645,1.841880000000001
1.78,1.7100000000000006
1.959,1.7435000000000018
1.7,1.9079799999999998
0.6,0.8658899999999997
1.2,1.203710000000001
0.2,0.20744999999999972
5.15,3.956599999999996
0.4,0.5114499999999995
0.1,0.25460000000000027
0.9,0.8759000000000006
0.46,0.4976400000000007
2.34,2.1837000000000013
0.6,0.5695400000000006
1.42,1.3295550000000005
3.24,3.3698483333333358
2.5,2.1458099999999996
2.5,2.292275
0.725,0.7461600000000002
2.05,1.74475
1.42,1.1949900000000002
4.54,4.1140700000000034
3.59,3.0901499999999986
1.225,1.205939999999999
0.63,0.8171399999999995
3.6,3.744950000000001
1.54,1.623570000000001
1.36,1.4743200000000014
0.335,0.7036999999999999
1.05,1.0683999999999987
1.225,1.1380899999999985
1.5,1.9678550000000001
5.56,4.958000000000001
1.58,1.7355950000000018
1.315,1.295589999999999
2.4325,2.051033333333335
0.8,0.6951699999999995
0.84,0.846300000000001
0.3,0.5957999999999989
2.8,2.4391250000000024
1.665,1.5167550000000014
3.59,3.5613899999999976
2.48,2.496699999999996
0.24,0.6279150000000003
0.175,0.4374999999999992
1.79,1.8918950000000008
2.84,2.5858100000000026
1.3,2.206540000000001
1.351,1.4116899999999994
0.17,0.36061000000000076
1.24,1.1939199999999988
1.565,2.005569999999999
0.739,0.7968800000000003
1.2,1.365275000000001
0.98,0.8599200000000002
0.9,1.0170000000000003
7.6,7.3987000000000105
8.5,8.518100000000002
1.9,2.187985000000003
1.4,1.3634000000000008
6.6,6.006300000000007
0.8,0.7723299999999989
1.05,1.177279999999999
1.97,1.889476666666666
7.95,7.2714200000000035
6.0,5.637949999999998
0.7,0.9601400000000008
1.0,1.124195
3.94,3.3492766666666647
11.8,11.073099999999988
5.6,4.945625000000005
4.7,4.3060499999999955
0.0409999999999999,0.4547849999999995
1.435,1.8603500000000013
2.55,2.0564300000000015
0.1,0.3864500000000004
0.82,1.0651099999999984
3.7,3.063629999999997
1.8,1.4320000000000002
1.25,0.9832
0.48,0.6420899999999989
0.6,0.5262900000000008
3.3083333333333336,3.3118666666666687
1.0699999999999998,1.1931749999999979
0.83,0.7083699999999993
7.5,7.189000000000004
8.97,8.906400000000014
10.5,10.231800000000002
5.89,5.852599999999993
2.4,3.934499999999996
2.3,2.3136750000000026
1.1,1.224799999999999
0.25,0.5672833333333334
3.48,2.913825
1.04,1.011650000000001
4.9,4.771299999999993
6.15,5.909999999999992
0.3,0.4984799999999995
3.0,2.652720000000001
0.38,0.6065700000000002
0.05,0.28019000000000016
3.7,3.3715399999999973
0.5,0.6537
0.5,0.978928333333333
1.2,1.1610500000000006
2.0,1.6631000000000002
0.2,0.3006799999999997
0.965,1.6778250000000017
0.23,0.8242100000000001
3.2,3.123499999999997
3.82,3.595349999999996
2.32,2.3066399999999976
3.02,3.588799999999998
2.512,2.246935
0.27,0.5585500000000004
1.67,2.187199999999998
2.12,2.119460000000001
1.5,1.997059999999999
0.5,0.8605649999999998
0.75,1.162675
0.2,0.5615450000000004
1.8,1.2473399999999986
1.0,0.9884400000000001
4.9,4.705499999999994
5.9,5.753449999999995
1.154,0.9404899999999984
0.84,1.0768700000000013
1.8,1.7887366666666673
1.3,1.2165099999999989
0.55,0.5796999999999993
0.2,0.9851783333333342
0.75,0.8722900000000001
0.1,0.3640000000000006
7.2,6.985400000000004
8.29,8.344199999999995
10.4,9.934299999999991
1.0,1.2681999999999995
2.3,2.3793166666666705
1.1,1.1220999999999983
0.99,1.0561899999999986
0.12,0.3432000000000002
1.5,1.5623500000000001
0.8,0.8966999999999988
0.8,0.6257999999999992
1.0,1.0060550000000001
1.8,1.49495
0.3,0.34903999999999996
1.0,1.0209499999999996
3.82,3.5358549999999966
0.009,0.23446000000000009
2.22,2.227649999999999
1.9,1.6274500000000023
3.31,3.2882333333333342
1.7,1.9325749999999988
0.3,0.35905000000000015
2.6,3.030100000000002
6.0,5.9995
2.0,1.9087400000000003
1.7266666666666666,1.7567166666666651
0.64,1.0274700000000003
1.87,1.7473000000000014
1.9,2.0805666666666682
1.12,1.308550000000001
2.53,2.7831999999999995
11.0,8.97353333333333
1.89,1.9253499999999972
1.72,1.8743416666666664
2.015,1.8068449999999978
5.0,5.599200000000001
1.03,0.9661300000000007
4.9,4.640299999999994
