y true,y pred
1.2,1.7274015465400678
2.29,3.710194131685425
0.74,1.3285294067772282
1.46,2.4934194899753943
2.6,2.023202438726043
4.17,3.8735207750957774
5.98,4.7627778820235385
3.306,4.568656404405514
3.3,3.2689343032526392
2.6,2.3263612936769524
0.6,3.0037320306965807
0.163,1.814064416087108
0.17,-0.4266199008936855
0.77,-0.2552448453934968
2.05,1.92669309703344
1.3,-0.2219580886894907
2.6,2.544214773942714
1.0,1.2558360486238247
6.17,4.669346659818595
1.8,3.942671748547786
1.32,1.6225500433331714
13.105,7.80379950808288
0.26,3.535166439833629
1.7,0.9794450118665274
1.12,0.5365980006628781
0.29,0.8418803403201036
0.3,0.9743496672122132
1.85,2.836980075976426
0.41,0.5148409424857041
0.8,-0.1788754046412823
0.6,1.1897578975433127
0.7,1.4781095585247974
1.2,1.450514133518583
1.45,1.4323541888463405
0.59,-0.3283441273499425
1.055,0.4092338170665557
1.1,3.10067707850665
1.0,1.0425589568301303
0.04,3.2066058070603978
2.67,1.9426923340739155
1.36,1.3032691962112035
0.3,2.016367824135818
0.15,2.982931307923097
2.67,1.7312973590093177
2.25,1.362258183006276
0.93,1.0924471555661477
2.215,2.023476782268914
