y true,y pred
1.2,2.3666052918622054
2.29,2.642358824761994
0.74,0.2410572924276547
1.46,1.5637153237958625
2.6,1.370354950269005
4.17,6.167910528515074
5.98,4.660064104852503
3.306,4.192337858534465
3.3,1.9921757619060618
2.6,2.857042231797008
0.6,3.206716150659317
0.163,1.7585966321481579
0.17,0.2659031029985535
0.77,1.9703724525404873
2.05,0.9659202682234831
1.3,0.8326419454668541
2.6,2.455275886999151
1.0,0.3628551386238929
6.17,5.193138690127622
1.8,3.372930688934649
1.32,1.485768610249972
13.105,8.350777593706113
0.26,3.872325058747964
1.7,0.8931799848287547
1.12,0.8617996605186817
0.29,0.5093370502808306
0.3,-0.011101473460262606
1.85,3.6364942084470906
0.41,0.7933289743181566
0.8,-1.1653198462346936
0.6,0.5319750587276341
0.7,0.7656215509195785
1.2,0.44079108889611696
1.45,1.4427589647315537
0.59,1.244089298481919
1.055,1.223987675664888
1.1,2.332604200786261
1.0,0.574152002469211
0.04,3.5425728522968045
2.67,1.8606272846567404
1.36,0.6331997387681474
0.3,2.7648521054735395
0.15,3.4537446265281053
2.67,1.4609170717647446
2.25,1.1050278385724377
0.93,1.3558323151246245
2.215,1.6451847483242519
