AtomicNumber_composition_average,AtomicRadii_composition_average,AtomicVolume_composition_average,BCCefflatcnt_composition_average,BCCenergy_pa_composition_average,BCCfermi_composition_average,BCCmagmom_composition_average,BCCvolume_pa_composition_average,BCCvolume_padiff_composition_average,BoilingT_composition_average,BulkModulus_composition_average,Column_composition_average,Density_composition_average,ElasticModulus_composition_average,ElectricalConductivity_composition_average,ElectronAffinity_composition_average,Electronegativity_composition_average,FirstIonizationEnergy_composition_average,GSbandgap_composition_average,GSenergy_pa_composition_average,GSmagmom_composition_average,HHIp_composition_average,HHIr_composition_average,HeatCapacityMass_composition_average,HeatCapacityMolar_composition_average,HeatFusion_composition_average,HeatVaporization_composition_average,ICSDVolume_composition_average,IonicRadii_composition_average,IsAlkali_composition_average,IsAlkalineEarth_composition_average,IsBCC_composition_average,IsBoron_composition_average,IsCarbon_composition_average,IsChalcogen_composition_average,IsDBlock_composition_average,IsFBlock_composition_average,IsFCC_composition_average,IsHalogen_composition_average,IsHexagonal_composition_average,IsMetal_composition_average,IsMetalloid_composition_average,IsMonoclinic_composition_average,IsNonmetal_composition_average,IsOrthorhombic_composition_average,IsPnictide_composition_average,IsRhombohedral_composition_average,IsSimpleCubic_composition_average,IsTetragonal_composition_average,MeltingT_composition_average,MendeleevNumber_composition_average,MiracleRadius_composition_average,NUnfilled_composition_average,NValance_composition_average,NdUnfilled_composition_average,NdValence_composition_average,NfUnfilled_composition_average,NfValence_composition_average,NpUnfilled_composition_average,NpValence_composition_average,NsUnfilled_composition_average,NsValence_composition_average,Polarizability_composition_average,SecondIonizationEnergy_composition_average,ShearModulus_composition_average,SpaceGroupNumber_composition_average,ThermalConductivity_composition_average,ThermalExpansionCoefficient_composition_average,ThirdIonizationEnergy_composition_average,n_ws^third_composition_average,valence_composition_average
0.3717948717948718,0.23536776212832544,0.3892113412979498,0.1927100907803765,0.7193430845953344,0.4103627616868708,0.0,0.07935625023176472,0.8527588983130183,0.3139122783869524,0.20833333333333337,0.6533333333333332,0.5735356387494841,0.12093726379440665,0.9402092675635276,0.6007767618739379,0.6148830072880707,0.4911560225698929,0.0,0.7243370762300443,0.0,0.08481262327416172,0.12499999999999999,0.1302118171683389,0.3327018179710358,0.05686942464641705,0.23308266620002568,0.15656909462219198,0.5261437908496731,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4444444444444444,0.0,0.19051843094696103,0.6801801801801803,0.4919636617749825,0.06944444444444445,0.2531645569620253,0.0,0.6666666666666667,0.0,0.0,0.13333333333333333,0.26666666666666666,0.8888888888888888,0.33333333333333326,0.15259258245734245,0.2982186807828019,0.22900763358778625,0.6725663716814159,0.9975793572383331,0.2015501008120457,0.35892416882033407,0.512241054613936,0.16666666666666666
0.5512820512820513,0.3223787167449139,0.001890823395348633,0.4951744580763645,0.8260561904556605,0.5242815505895227,0.0,0.27992546445655797,0.32663034320058415,0.05069867994117107,0.035234375000000005,0.9600000000000001,0.4151688299106999,0.022108843537414966,0.021300448430661433,0.8675256897807266,0.6639815880322211,0.5616049448219335,0.1443607270467609,0.8491244618562579,0.0,0.5029585798816567,0.6397058823529411,0.046153846153846156,0.7041030193756236,0.09400708802104807,0.030476687777067527,0.4309053778080326,0.8014705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.25,0.0,0.75,0.75,0.25,0.25,0.0,0.0,0.1147910235361059,0.9594594594594594,0.12054507337526206,0.08333333333333334,0.5253164556962026,0.0,1.0,0.0,0.0,0.30000000000000004,0.9,0.0,1.0,0.15092839012938938,0.15978838932554842,0.0,0.38716814159292035,0.04476114372057883,0.05097944914078541,0.26009929808285376,0.20338983050847456,0.9166666666666666
0.4807692307692307,0.4162754303599375,0.0012892714000744636,0.3920971060856183,0.5988493635761492,0.7253346537453054,0.0,0.19518300144621203,0.4810612443745435,0.1738320391106027,0.13593750000000002,0.88,0.4873781928036749,0.08956916099773243,0.04260313901345292,0.6074318310542923,0.47986191024165714,0.47179998047376837,0.04204857335197556,0.673112695113582,0.0,0.33727810650887574,0.6176470588235293,0.054849498327759205,0.30510429155874474,0.17114576584005808,0.055359097352581765,0.3008849557522124,0.30147058823529405,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.20810570438626194,0.8783783783783783,0.5345911949685535,0.16666666666666666,0.4873417721518988,0.0,1.0,0.0,0.0,0.5,0.7000000000000001,0.0,1.0,0.15213420265889288,0.15210420282311762,0.0916030534351145,0.6946902654867256,0.09127099436275933,0.012504393185475667,0.22255921948036722,0.4067796610169491,0.75
0.1794871794871795,0.22222222222222232,0.00045270124886287797,0.16002367179382282,0.4547177606199707,0.8292004584513928,0.0,0.07175436644788073,0.7237544234117845,0.5379552317062808,0.534375,0.7600000000000001,0.32620228980075466,0.54421768707483,0.042600896861042604,0.4094182377214985,0.46605293440736495,0.4357572410726056,0.1381078141991611,0.47912191431773077,0.0,0.33727810650887574,0.40441176470588236,0.21232680363115147,0.17108574880332425,0.31210853900375013,0.37597609807518156,0.12253233492171545,0.12009803921568626,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.42875073355185717,0.7567567567567568,0.4255765199161426,0.29166666666666663,0.24050632911392406,0.0,0.5,0.0,0.0,0.8,0.4,0.0,1.0,0.12678648395358502,0.21667107248585074,0.0,0.7256637168141593,0.1342476898936479,0.007288063483842327,0.2733806715364187,0.9011299435028248,0.5
0.2948717948717949,0.28482003129890465,0.0007184142629978749,0.22368581431718626,0.47668912070936476,0.9155946040423585,0.0,0.11669818667259983,0.6651126214682919,0.655582013378125,0.565625,0.7600000000000001,0.3675622437459485,0.5759637188208617,0.029147982062836322,0.4385468079941743,0.4361334867663982,0.3759775937123002,0.1381078141991611,0.5083887967523673,0.0,0.6094674556213018,0.3602941176470588,0.189010989010989,0.17648566277079655,0.2921366652922581,0.4009216253750981,0.1817562968005446,0.1642156862745098,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.40347078146108406,0.7635135135135136,0.5094339622641509,0.29166666666666663,0.24050632911392406,0.0,0.5,0.0,0.0,0.8,0.4,0.0,1.0,0.15028700048603644,0.19595332349275826,0.11450381679389313,0.7256637168141593,0.08944034404602777,0.0056602726549638376,0.2578283896685137,0.8502824858757062,0.5
0.0641025641025641,0.22848200312989053,0.0006486093416676975,0.15733946100978025,0.6252800696659689,0.7898255807565034,0.0,0.062298364667927444,0.45281694096500585,0.3325278549752105,0.21515625,0.36,0.1394855492584828,0.36281179138321995,0.28026905829596416,0.23515656606521562,0.4499424626006905,0.5166019190157767,0.19954947957122882,0.6698178652685683,0.0,0.48520710059171596,0.33088235294117646,0.4374581939799331,0.2023503354353338,0.03282872906481317,0.21243106106813764,0.15384615384615383,0.10294117647058823,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.22652740720399323,0.75,0.4507337526205451,0.041666666666666664,0.05063291139240507,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.0,0.13869067573421542,0.1945445559673126,0.7557251908396947,0.5752212389380531,0.34916429360144124,0.029929154103697675,0.8975211161349191,0.4717514124293785,0.5
0.47435897435897434,0.446531038080334,0.0022251197798603493,0.559205421765082,0.8935303328866137,0.4315067877564258,0.0,0.33081173285867904,0.4266134921080716,0.12947316234994277,0.03375,0.6,0.3020259043503166,0.015873015873015872,0.23393124065784757,0.6348410065539283,0.46451860375911025,0.4318992696319778,0.12832064626378747,0.9192001018009043,0.0,0.5108481262327415,0.5073529411764706,0.09033285555024685,0.6665263299194896,0.060419979972904506,0.08898681829806955,0.5096437485818016,0.803921568627451,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.1329627142976643,0.599099099099099,0.2809224318658281,0.013888888888888888,0.35443037974683544,0.0,0.6666666666666667,0.0,0.0,0.13333333333333333,0.6666666666666667,0.0,1.0,0.2962729845542098,0.11456005569393288,0.028244274809160308,0.5117994100294985,0.2335072935433254,0.048266464425987934,0.3328048989772842,0.1713747645951036,0.7222222222222223
0.23076923076923078,0.19029733959311412,0.5747256521453155,0.2496679550624159,0.7645662113124789,0.37149820632708863,0.0,0.10790966737123146,0.7363365724877828,0.32989727042312483,0.22046875,0.7600000000000001,0.35759381261911233,0.14058956916099774,0.680493273542601,0.8501092321385225,0.659378596087457,0.5678259870845753,0.22592045984154105,0.8007671156066771,0.0,0.15384615384615385,0.14705882352941174,0.11849020544672718,0.37849735953359387,0.06368420019241718,0.21502590084912418,0.20149761742682096,0.5441176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.16964819376551707,0.7702702702702702,0.2641509433962264,0.041666666666666664,0.24050632911392406,0.0,0.5,0.0,0.0,0.1,0.5,0.6666666666666666,0.5,0.13694609590429546,0.21977430165029402,0.2748091603053435,0.6305309734513274,0.6991495902830243,0.005956234623850836,0.32517063672092045,0.4152542372881356,0.5833333333333334
0.11172161172161174,0.1648110887547507,0.0002175047789801391,0.07180286393432467,0.4137927677723624,0.9110132275196144,0.0,0.03989002431543315,0.831489074875021,0.8977954347476178,0.8754464285714285,0.5657142857142857,0.261104524290845,0.8775510204081632,0.0035233824472453543,0.35670939627570425,0.3799112280124939,0.3261158393974125,0.23675625291284758,0.40047967939277274,0.0,0.4251901944209637,0.2804621848739495,0.2989557026824108,0.09168870868837009,0.3750736290275078,0.6537141228184596,0.07507536711076535,0.09033613445378152,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.5738126738367604,0.5965250965250966,0.42108415693321355,0.363095238095238,0.06148282097649187,0.0,0.0,0.08791208791208792,0.10204081632653061,0.8571428571428572,0.17142857142857143,0.0,1.0,0.17660230128188814,0.2429591530131229,0.04089422028353326,0.743362831858407,0.08602811148286825,0.003847505595530974,0.30017644415866424,0.9459241323648104,0.33333333333333337
0.40384615384615385,0.3233176838810642,0.583974079839144,0.26709890193808017,0.49992666420281495,0.5087365612729511,0.0,0.14445433307375677,0.5623771274504297,0.266822477681825,0.06406250000000001,0.36,0.34177627386099796,0.07142857142857142,0.012331838565022422,0.3353831216117809,0.47525891829689293,0.5566314540242715,0.5833333333333333,0.3976939373303189,0.0,0.6094674556213018,0.22794117647058826,0.18518872431915911,0.36838396134027696,0.041801039641868404,0.16038895442067147,0.2927161334240981,0.5931372549019609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.199334693192057,0.4662162162162163,0.5178197064989518,0.24999999999999997,0.22151898734177217,0.0,0.0,0.3076923076923077,0.3571428571428571,0.30000000000000004,0.30000000000000004,0.0,1.0,0.3141748821555775,0.19188464525493273,0.1431297709923664,0.8495575221238938,0.0187004939850061,0.09219215330829988,0.2936124010459942,0.8107344632768362,0.5
