y true,y pred
1.2,2.257709390737124
2.29,2.391225101819042
0.74,0.3666184275848361
1.46,2.5757903877380333
2.6,2.006140020917732
4.17,4.9724260979895
5.98,5.402020774259025
3.306,4.729506229706002
3.3,2.99531264305343
2.6,1.6492575387253336
0.6,1.1333467141453963
0.163,1.879844292838228
0.17,-0.3480949650152949
0.77,-0.4238974431995824
2.05,2.008557859828707
1.3,0.9038427438968558
2.6,2.4411440527390886
1.0,1.4380530264003837
6.17,6.420541406567889
1.8,2.7246253985459985
1.32,1.4794739277866733
13.105,10.707563918212212
0.26,3.593219605202873
1.7,1.409688753261112
1.12,1.2413124039042402
0.29,1.1242974685606502
0.3,1.3079969679432877
1.85,3.631389865451781
0.41,0.812356398684438
0.8,-0.1315829091521344
0.6,0.8015260159667286
0.7,0.9202504996354592
1.2,0.5723736776187356
1.45,1.5405611468308258
0.59,0.8992709627891735
1.055,0.924103269056912
1.1,1.86127726861713
1.0,0.8906757293764087
0.04,3.450379883296713
2.67,1.8578285403657144
1.36,1.1959376393190408
0.3,1.7056450952454008
0.15,2.7565622459004198
2.67,1.9142680769151017
2.25,1.4895290213966697
0.93,0.8390378748992319
2.215,1.9128086018506136
